course_id,sec_id,year,semester,instructor_id,building,room_number,time_slot_id
SAFT 2536,2,1993,summer ii,2704,Bate,143,10:00
UNIV 4825,3,1999,Summer I,14329,Brody,295,10:00
AERO 4026,3,2001,Spring,6417,Health Sciences,104,14:00
ACCT 2805,1,2005,Summer I,1152,Brody,188,17:00
SECS 4518,2,1966,SUMMER I,2031,Brody,133,12:00
GERM 4201,2,1989,summer i,10923,Health Sciences,271,8:30
EDUC 2695,1,2017,Summer,5868,Bate,182,14:30
NURS 3655,3,2003,SUMMER,7422,Slay,303,18:00
PSYC 4189,2,2016,SUMMER II,4176,Brody,344,11:00
SOCW 2371,1,1980,summer,1845,Rivers,393,
BIME 4251,1,1971,Summer,4563,Health Sciences,175,18:30
RUSS 2051,1,1965,Spring,3931,Science and Techonology,376,12:00
MATE 3806,3,1964,FALL,8117,Rivers,218,17:00
NUTR 4259,1,2016,summer i,7086,Austin,278,9:30
GERM 2328,1,1981,FALL,2436,Rivers,374,16:30
DESN 2029,3,2013,spring,13892,Brody,173,8:00
COAD 2900,2,1995,fall,13310,Howell,353,19:00
ENED 2949,2,2014,Fall,12744,Flanagan,372,15:00
CLSC 2885,1,2014,summer ii,8063,Brody,275,9:30
PADM 2516,2,1983,SUMMER II,10549,Health Sciences,353,17:30
WOST 3782,1,1990,Summer II,14310,Brody,341,11:00
SENG 1045,1,2016,SUMMER,15982,Brewster,272,13:30
RONC 3529,3,2007,Summer I,8735,Graham,298,15:30
MENG 1322,3,2019,summer,10408,Brody,285,10:30
ADRE 2282,2,1989,SUMMER,14708,Rivers,263,17:30
GENS 3186,2,1988,SUMMER I,1081,Rivers,302,18:00
ITEC 4404,2,1975,Summer,5905,Brody,360,14:00
CMGT 2731,1,1965,SUMMER,11489,Science and Techonology,193,11:00
ANTH 2416,1,1995,Summer II,9893,Brody,166,15:00
SECS 2675,3,1969,summer ii,10193,,384,17:30
MLSC 2463,2,1999,SUMMER,8137,Flanagan,287,14:30
SOCW 3807,1,1980,Summer I,6246,Rivers,275,11:30
BISC 4138,1,1980,Summer II,3648,Brody,201,13:00
RUSI 3306,2,1963,summer i,13243,Science and Techonology,384,12:00
SECS 4412,1,1967,Fall,10756,Howell,202,15:00
MGMT 4034,3,1970,fall,4354,Rivers,157,8:00
EDTC 4206,3,1965,Summer I,11279,Brody,388,10:30
GIFT 1892,2,1975,Spring,1550,Rivers,195,9:30
SOCW 1646,2,2021,summer,6191,Speight,101,9:30
MGMT 3303,3,1993,SUMMER,15479,Brody,312,15:00
SUTO 2279,1,2000,Spring,10006,Brody,230,9:00
PHLY 4534,2,1968,Summer,12895,Speight,165,19:30
JUST 2206,1,1962,SPRING,15945,Rivers,219,10:00
AERO 4208,2,2011,spring,12051,Science and Technology,351,19:00
RUSS 2224,1,1987,SUMMER,14990,Brody,300,12:30
GRK 4033,1,1961,Spring,8882,Howell,287,13:00
WOST 2540,2,1964,SPRING,8078,Health Sciences,346,12:00
ITAL 1992,2,1983,Fall,9007,Bate,156,18:00
AAAS 3326,3,2011,SUMMER,12389,Rawl,239,15:00
ANTH 4062,3,1973,spring,4860,Health Sciences,169,11:30
ART 4680,2,1998,fall,5998,Brewster,385,11:30
KINE 3733,2,1959,SUMMER,3778,Brewster,131,17:30
GEOG 1036,2,2017,Fall,13557,Bate,369,19:30
TCHR 2866,2,1994,SUMMER,7582,Brewster,128,15:00
ICTN 1690,1,2015,summer ii,4729,Speight,302,13:00
SOCW 1275,1,1998,Summer I,3375,Brody,198,8:00
SOCI 3986,2,1994,SUMMER,11196,Graham,199,10:00
HDFS 3401,3,2015,Summer,4016,Brody,118,17:00
HIMA 4439,1,1980,summer i,14765,Rivers,340,17:30
HLTH 4137,3,2000,Summer I,3015,Brody,117,17:30
THEA 4821,3,2019,Fall,15204,Brody,391,19:30
MULT 4342,3,1966,Fall,1695,Brody,396,10:00
MRST 4812,3,1981,spring,12394,Brewster,101,8:30
IENG 3115,1,1975,summer i,10664,Ragsdale Hall,305,11:00
IRHE 1133,1,2008,SUMMER,15579,Brody,368,19:00
HUMS 1497,3,1994,SUMMER I,7105,Brody,269,9:00
PADP 1063,3,2010,spring,8478,Brody,351,10:30
ANTH 1910,1,1981,Summer,3493,Slay,205,16:00
ISE 2069,1,1989,spring,13953,Brody,390,18:30
PHAR 4823,2,2011,SUMMER,14067,Health Sciences,258,12:00
ANAT 1079,2,1962,summer,6594,Rivers,180,18:00
SOCI 3776,2,2008,summer i,11671,Howell,150,8:30
LIBS 4785,3,1974,FALL,14072,Brody,185,19:30
LING 1186,3,1959,FALL,2198,Brewster,364,14:30
BIME 2565,1,2000,SUMMER,11547,Science and Technology,234,9:00
MLSC 1367,2,1995,Spring,13820,Brody,394,
BIOS 3269,3,1973,SUMMER,2161,Brewster,163,17:00
GERO 3788,1,1994,spring,10207,Speight,340,18:30
LATN 4562,2,1989,summer ii,5034,Brewster,104,8:30
FILM 2579,1,2009,Summer I,10560,Science and Technology,100,16:00
MULT 3843,2,1996,Summer,7021,Speight,176,16:30
MLSC 4048,2,1993,FALL,15330,Science and Technology,203,8:00
MATH 3105,3,1970,FALL,8010,Speight,271,8:30
ANAT 2294,3,2013,SPRING,4431,Brody,366,16:00
GENS 4156,3,1991,summer i,15099,Speight,340,10:00
ONCO 2448,1,1965,Summer II,13343,Bate,131,10:00
RONC 4215,2,2017,SUMMER,4407,Slay,161,15:00
SPAN 1000,2,1990,FALL,4062,Howell,222,14:00
PTHE 2854,2,2008,SUMMER,5243,Bate,133,19:00
DESN 1562,1,1988,Summer II,14460,Brewster,345,14:30
GERM 1962,2,1983,summer i,2202,Bate,373,8:30
CSDI 1102,1,1969,Spring,3613,Flanagan,251,18:30
GRAD 2667,1,1965,SUMMER II,8391,Flanagan,138,11:00
OCCT 3005,2,1966,summer ii,10840,Howell,101,9:00
FORL 2695,1,1971,SUMMER II,5942,Ragsdale Hall,278,9:30
HUMS 4028,2,2007,Summer I,5971,Graham,281,17:00
GERO 3606,1,1987,Summer I,4217,Brody,211,9:30
ECON 2790,2,1963,FALL,11088,Brody,186,14:30
GEOG 1054,3,1970,SUMMER I,7452,Brody,124,
RCSC 2620,2,1969,summer,7471,Science and Technology,230,8:30
SENG 2864,3,1995,fall,8021,Speight,373,15:00
MATE 3732,3,1962,Summer,4848,Brewster,333,9:30
BITE 1888,3,2009,summer i,11822,Brewster,200,12:00
HPRO 1317,2,1991,Fall,12939,Bate,363,14:00
PUBH 3558,2,2015,Summer I,11368,Health Sciences,375,12:00
PHIL 3380,1,2010,summer ii,12875,Science and Technology,245,18:00
IRHE 2510,1,1974,SUMMER,8317,Bate,143,13:30
PHAR 1334,3,2015,spring,2231,Brewster,102,18:00
JAPN 1811,3,1963,summer i,3585,Science and Technology,128,8:00
HIST 4504,2,1991,Summer I,15469,Science and Technology,260,12:00
RELI 2792,2,1981,summer,11256,Brody,164,16:00
ECON 2039,2,1975,spring,4741,Brody,210,16:00
ITAL 4660,3,1959,spring,8557,Rivers,282,8:00
AERO 1438,2,1970,FALL,12366,Bate,154,11:00
IPAM 3418,3,1966,fall,4423,Speight,184,14:30
AERO 4331,3,2015,SUMMER I,15438,Speight,101,16:30
IPAM 1283,3,1987,SUMMER I,10776,Science and Techonology,283,8:30
CSCI 3510,2,1992,Summer II,10720,Brody,175,16:00
BUSI 1879,2,2008,summer,1693,Bate,242,16:00
BIOL 4768,2,1978,Summer,1722,Science and Techonology,168,9:00
PADP 2295,3,1983,summer,9839,Ragsdale Hall,220,18:00
COHE 4577,2,1979,SPRING,4423,Howell,178,17:30
EDUC 1788,1,2000,SUMMER,13515,Rivers,146,13:30
ITAL 3418,1,1969,summer,1329,Bate,381,16:00
GLST 4445,2,1973,Spring,3243,Speight,295,14:30
SPED 1671,3,2014,Summer I,10122,Slay,394,15:30
GRAD 1903,2,1982,SPRING,11027,Brewster,175,17:30
SENG 2864,3,1991,SUMMER I,9521,Rivers,163,10:00
NEUR 4081,2,2000,SUMMER,15622,Rivers,306,18:00
BMSC 3570,1,1974,Fall,5374,Slay,191,
RUSS 2469,1,1977,SUMMER,3680,Bate,302,17:00
HLTH 2265,2,1977,SUMMER I,2838,Science and Techonology,131,18:00
LING 3208,1,2016,Spring,12233,Slay,156,9:30
PHAR 3277,1,2005,summer,3515,Bate,156,8:30
NURS 4647,3,2020,SUMMER,1589,Flanagan,278,13:30
PHIL 2823,1,2009,summer,2347,Rivers,201,18:30
ISE 3318,1,1986,FALL,11655,Brody,393,19:00
PADP 1025,2,1975,Summer I,9375,Brewster,304,16:30
ANAT 3776,3,1991,Summer II,11313,Slay,144,12:30
MULT 3898,3,1959,fall,6403,Howell,210,19:30
DRED 1378,3,1963,SUMMER,14808,Flanagan,129,
ECON 1609,2,1979,summer i,7231,Brody,146,12:30
OMGT 4023,2,1966,SUMMER I,13899,Rivers,289,
NUTR 2214,2,1970,SUMMER,12920,Flanagan,209,11:00
ECON 1001,1,1973,SPRING,12842,Health Sciences,306,8:30
BMSC 1339,3,1982,FALL,5470,Flanagan,326,
ENED 3912,1,2000,SUMMER,6061,Slay,380,17:00
SOCI 1632,1,1961,Spring,1868,Brewster,368,17:00
LATN 4388,1,1993,Fall,10806,Science and Technology,200,16:30
TCHR 2713,1,1965,summer,2647,Graham,358,13:00
NEUR 2050,1,2007,Fall,4122,Health Sciences,135,14:00
ISE 1099,1,1983,SUMMER II,5115,Brody,396,18:30
ETHN 1720,2,2004,Spring,8569,Flanagan,274,18:30
RCSC 2223,3,1996,SPRING,13548,Health Sciences,344,15:00
SOCI 3986,1,1978,SUMMER II,10534,Health Sciences,244,9:00
OCCT 2658,2,2018,summer,11275,Brody,134,10:00
ATMO 1109,2,1985,summer,1851,Health Sciences,207,12:30
HIMA 4439,3,1981,spring,9573,Howell,166,18:00
EHST 1347,2,2008,Summer II,15688,Brewster,262,14:00
EDUC 3618,2,1961,SUMMER,1535,Brody,221,19:30
CLSC 1027,3,1960,SUMMER,6347,Science and Technology,149,14:00
GLST 1032,3,1969,fall,14516,Speight,140,13:00
TESL 1798,1,1962,SUMMER,3027,Brody,251,17:30
HUMS 2371,3,1969,summer i,10432,Brewster,303,8:00
CMED 2844,3,1988,summer i,2015,Brewster,319,14:30
ENGL 2435,2,1993,FALL,3251,Brody,279,12:30
PHIL 2869,2,1976,FALL,2079,Brody,159,13:30
TESL 2710,2,2008,summer ii,12247,Science and Techonology,152,12:30
GEOL 1440,1,1990,SUMMER,7909,Science and Technology,232,19:00
ADED 1334,1,1979,FALL,2277,Slay,186,19:30
UNIV 3561,1,1963,Summer,4308,Bate,154,13:00
GRBK 4339,1,1961,spring,14059,Science and Techonology,105,13:30
ICTN 3131,3,1966,Fall,6302,Rivers,107,18:00
PATH 2069,3,2000,summer i,10934,Science and Technology,206,12:00
ETHN 3282,1,1986,SUMMER II,1132,Speight,241,11:30
ENGR 4791,2,2003,Summer,10604,Brewster,210,15:30
GEOG 4142,2,2010,SUMMER,13045,Bate,174,18:30
ICTN 4765,3,1972,SUMMER,5552,Brody,298,10:00
MRST 3050,3,2007,SUMMER I,1270,Brewster,180,15:00
CHEM 4412,2,1993,summer i,14473,Brody,202,18:30
JAPN 3227,2,1969,Fall,7476,Brody,231,16:00
BIOE 1088,3,2005,Summer I,15505,Bate,203,16:00
BMSC 2504,3,1975,SUMMER,8484,Austin,173,9:00
BISC 3584,1,2021,summer,1710,Brewster,366,15:30
PHYS 4165,1,1977,FALL,4832,Brody,309,10:00
ASLS 2172,3,2019,Summer I,10899,,333,9:30
ANTH 1835,2,1985,SUMMER II,1143,Rawl,253,11:00
ENTR 1060,3,1997,SUMMER II,3733,Flanagan,165,8:00
NCST 4461,3,2003,summer i,1505,Bate,242,15:00
FACS 4074,1,2011,summer,15313,Rivers,355,9:30
ANTH 1535,3,2001,summer i,4429,Speight,284,
MIS 1060,2,2021,Summer I,14100,Slay,303,17:30
RUSS 4098,2,1983,summer ii,9984,Flanagan,107,14:00
ITEC 1541,2,1984,Summer I,10459,Rivers,355,17:30
LIBS 2834,2,1980,summer ii,4611,Brody,257,15:30
JUST 4328,3,1992,spring,7452,Health Sciences,358,10:30
MAST 2443,3,1961,SUMMER I,8751,Health Sciences,344,15:00
ELEM 1193,3,1987,SPRING,1477,Rawl,148,19:00
BIOS 4042,1,2017,SUMMER,12859,Health Sciences,244,18:30
BIOE 1998,3,2016,Fall,9848,Brewster,239,12:00
RONC 3829,1,2004,Spring,8111,Health Sciences,299,8:00
ONCO 3861,1,1997,spring,13272,Slay,294,9:00
MATE 1071,2,1989,spring,12239,Brody,181,18:30
MLSC 1842,1,2001,summer i,7186,Slay,202,11:00
FLGC 3351,3,1971,summer i,11404,Bate,106,14:30
MLSC 4331,1,1972,spring,11660,Brody,154,13:30
GRAD 4895,1,1977,Summer,15597,Rivers,266,11:30
MUSC 1941,1,1982,summer i,5772,Rivers,269,8:30
MULT 1271,3,1960,Summer I,1614,Bate,314,13:00
ANAT 4203,2,1995,spring,11047,Bate,331,16:30
LEED 4666,1,1994,SUMMER,3489,Health Sciences,159,
COHE 3039,3,1991,Fall,13357,Brody,216,14:30
ENGR 1976,3,1959,summer ii,1152,Brewster,285,
ONCO 3861,1,1990,Summer I,11543,Rivers,299,11:00
ADED 4612,3,2014,Fall,5136,Speight,367,17:30
BIOS 3055,3,2016,Summer II,10812,Brewster,376,10:00
SENG 4575,2,2011,Summer II,15462,Speight,149,18:00
PUBH 4868,3,2012,FALL,11685,Bate,147,15:30
LATN 1052,3,1980,summer ii,10426,Speight,287,9:30
ECON 3870,1,1997,spring,13086,Brewster,172,9:00
PATH 2398,2,1988,summer i,15011,Slay,167,17:30
UNIV 2948,3,1977,fall,2812,Speight,252,14:30
MATE 2245,3,2002,FALL,1758,Brody,262,11:00
MUSC 1913,1,1972,SUMMER I,2666,Brody,314,8:00
LIBS 3650,3,1966,Summer I,11179,Brody,300,16:00
PHYS 3851,1,1962,SUMMER,12934,Health Sciences,160,19:30
SAFT 1161,1,2018,Spring,8016,,339,14:00
LDHE 4008,2,1982,summer ii,9666,Brody,137,17:00
MRST 2082,1,1963,SUMMER I,15663,Rivers,386,19:30
FLGC 4424,2,2021,Fall,4756,Brody,278,19:00
MPH 1049,2,1999,SUMMER,7327,Brody,233,8:30
MULT 1785,3,1987,spring,13156,Speight,319,9:30
IDIS 1233,3,1971,fall,7910,Slay,335,15:30
SENG 1853,1,1961,Summer II,1567,Howell,182,12:30
WOST 3060,1,2012,FALL,11168,Brody,386,12:00
SOCW 1275,1,1978,FALL,8360,Brody,250,18:30
CSDI 1888,2,1985,SPRING,7593,Slay,323,17:00
BIOL 1362,2,1973,fall,12346,Brody,216,17:30
SOCW 3768,1,1994,SUMMER,10202,Slay,165,
THEA 1328,3,1972,Summer I,12769,Brody,141,13:00
BIOS 2938,2,2007,SUMMER,15911,Brewster,393,13:30
MIDG 1918,3,2008,Fall,7185,Brody,286,10:30
ANAT 2560,1,1986,SUMMER,13131,Slay,236,15:30
ITEC 1441,3,1971,FALL,13162,Slay,123,11:00
BIOL 4479,3,1998,summer,14677,Health Sciences,280,16:30
RUSI 4833,2,1963,SPRING,9742,Brewster,245,17:00
SCIE 1659,2,2013,SUMMER I,13700,Howell,196,12:00
GERO 2766,3,2015,summer ii,6450,Graham,333,13:00
ADRE 2072,1,1989,Summer,3374,Brody,203,16:00
HSMA 1776,1,2000,SPRING,13904,Graham,128,
DRED 4759,2,1978,summer,2828,Brody,310,19:30
OCCT 1671,3,2006,Summer II,13365,Brewster,269,18:30
HNRS 3825,1,1993,summer,6224,,269,9:30
SPED 2342,1,1961,SUMMER I,7178,Brody,254,12:30
BMSC 4778,3,1986,summer,15881,Brody,310,19:30
CHIN 3374,2,1959,fall,14392,Brody,135,10:30
ENTR 1400,2,1983,summer ii,14510,Brody,296,9:30
INTL 2547,3,2005,Summer,2524,Science and Technology,120,15:30
MATH 2823,3,1988,fall,7287,Health Sciences,107,13:00
HPRO 4691,2,1982,SPRING,5058,Brody,203,12:00
MIDG 1091,2,1988,spring,3658,Flanagan,336,9:00
RELI 1945,3,1964,SUMMER I,12747,Brody,265,12:00
LING 2707,1,2003,spring,12736,Bate,151,11:00
POLS 4380,2,2011,summer ii,9885,Slay,163,15:00
AAAS 4387,3,1977,Fall,11145,Rivers,145,16:00
MUSC 4898,1,2020,summer,7309,Brody,113,12:30
READ 2506,2,2003,SUMMER,10519,Brody,246,16:30
JAPN 1287,1,1974,SUMMER,10355,Slay,253,15:30
LATN 3554,1,1985,summer ii,11328,Health Sciences,226,12:00
ICTN 2298,2,1976,SUMMER,4431,Rivers,192,17:00
BIOE 4238,3,2019,Fall,4054,Health Sciences,134,11:00
OCCT 2506,2,2012,Summer II,14064,Brody,243,13:30
RCSC 1865,1,1976,Summer II,1084,,146,10:30
IENG 3793,2,1986,Fall,14588,Brody,271,17:00
RUSI 1873,3,1991,SUMMER,7706,Speight,214,19:00
HIST 3937,2,1966,fall,4466,Brody,257,11:30
RELI 3176,2,1987,Summer,14235,Health Sciences,399,10:30
PHYS 2948,3,2014,SUMMER,9830,Brody,232,14:00
NCST 2424,3,2001,summer,12014,Science and Technology,262,17:00
PTHE 2720,1,2012,Spring,1531,,363,9:30
COAS 2356,3,2001,SPRING,11503,Health Sciences,233,19:00
HIED 2874,1,1998,SUMMER,4763,Bate,141,15:00
COAS 2008,1,1973,SUMMER,4986,Science and Technology,183,8:00
FINA 3829,3,2021,summer ii,13910,Flanagan,319,16:00
CSDI 4225,2,1964,Summer I,15468,Brody,145,16:00
BITE 1322,1,1964,FALL,3189,Health Sciences,134,8:00
PUBH 1878,1,1962,Spring,12848,Brody,127,13:30
COAS 3262,2,2011,summer ii,11059,Rivers,362,16:30
MATE 1046,1,2007,summer ii,2109,Bate,166,18:00
IRHE 1289,3,1998,summer i,1578,Graham,359,11:30
WOST 3796,3,2018,FALL,7264,Brewster,291,14:30
ECON 4186,1,2018,SUMMER,8836,Brody,392,19:00
SUTO 1882,2,1960,fall,1499,Brody,142,16:00
ANAT 1585,1,1984,Fall,15406,Rivers,395,12:30
OMGT 3057,3,2006,Fall,5097,Flanagan,271,8:30
NEUR 4081,3,1965,summer i,7061,Speight,150,12:30
ENVE 2589,1,1988,Spring,3103,Science and Technology,400,11:30
PUBH 1061,3,2013,summer,14078,Health Sciences,362,16:00
RELI 3143,2,2012,SUMMER,13383,Brody,332,12:30
READ 4286,1,2011,Fall,12064,Brewster,237,16:00
PUBH 2901,3,2021,spring,8347,Brody,223,14:30
BIOL 2437,2,1969,fall,2070,Brody,166,
MPH 3383,2,1975,summer ii,5616,Brody,281,17:30
COAD 3855,3,1997,Summer I,10203,Brody,221,16:30
ANTH 1941,1,2021,Summer I,9758,Health Sciences,363,8:00
PSYC 2205,2,1979,SUMMER I,13641,Brody,150,
GENS 1250,1,1988,summer ii,2007,Brewster,353,17:00
PHIL 2823,3,1974,Summer I,7774,Flanagan,297,11:30
RUSS 3535,3,2016,spring,7344,Brody,101,13:30
BIOC 2262,1,2015,SUMMER II,9707,Health Sciences,372,12:00
MRCH 2032,3,1980,SUMMER II,5602,Rivers,206,17:30
LING 2646,2,2004,fall,1639,Health Sciences,158,17:30
MATH 2091,1,1965,fall,10357,Brewster,370,16:30
BISC 4841,2,1962,summer i,2099,,272,13:30
ART 1213,3,1990,SUMMER,8899,Brody,142,17:00
SUTO 2279,1,2013,Summer,14864,Slay,281,
PLAN 3599,2,1998,Fall,4511,Rivers,235,11:00
COMM 4558,1,2016,fall,2879,Brody,334,10:00
EDUC 2586,1,1964,Summer I,5860,Brody,265,8:00
HPRO 3577,1,1963,summer ii,8958,Brody,232,9:30
CHEM 1277,3,2000,SPRING,4962,Brody,294,9:30
FLGC 4281,1,1971,FALL,10396,Brody,396,19:00
CMGT 1653,2,1984,Fall,8270,Rivers,377,15:00
GENS 3586,2,2021,FALL,1475,Brewster,233,8:00
RONC 2534,2,1969,summer,5722,Health Sciences,204,10:30
ONCO 1249,2,2009,SUMMER,7919,Brody,200,
DNCE 4379,3,2020,summer ii,7500,Graham,316,9:00
GIFT 3395,3,2010,FALL,11580,Brewster,200,11:00
LIBS 2070,3,2021,Spring,12433,Brody,190,10:30
HIST 2101,1,2017,FALL,4431,Rivers,207,11:30
GRBK 4193,2,1987,summer ii,10899,Brewster,171,
PSYC 4547,2,2017,Fall,4040,Brody,236,8:00
LATN 1909,2,2016,summer i,3018,Health Sciences,220,13:00
CMED 2685,2,1978,SUMMER I,9183,Speight,393,11:00
PATH 2787,1,2019,summer ii,6411,Rivers,208,15:30
UNIV 3435,2,2003,SUMMER II,8555,Brody,377,19:00
ENVE 1069,1,1985,summer,7007,Slay,361,10:30
IENG 4867,2,1963,Summer,9934,,264,16:30
CLAS 3960,1,1979,SUMMER II,7376,Health Sciences,193,10:30
PADP 4247,3,1969,SUMMER II,14859,Slay,136,15:30
HIMA 4553,3,2007,SUMMER I,3892,Science and Techonology,177,12:30
AAAS 3109,2,1994,summer,15288,Science and Technology,332,18:30
RELI 4255,1,1986,summer i,11859,Brewster,100,16:00
COHE 3610,1,1994,Spring,10035,Slay,108,13:30
FORL 2912,1,2001,fall,2233,Science and Techonology,150,18:30
ETHN 4577,1,1983,Fall,14305,Health Sciences,246,12:00
CHIN 1794,3,2012,Summer II,7074,Science and Technology,281,13:30
PATH 3116,1,1977,FALL,14061,Bate,306,
SECS 4383,1,1992,Summer,6133,Speight,352,19:30
COAS 4549,1,1959,FALL,1481,Health Sciences,110,16:00
IENG 2145,2,2016,summer,14309,Bate,229,18:00
ART 3737,3,1981,SUMMER,6421,Health Sciences,260,13:30
RUSI 4869,2,2015,Summer II,9068,Rivers,147,12:00
SUTO 4577,2,1991,FALL,14495,Rivers,259,10:00
NUTR 2692,3,1967,FALL,10085,Graham,348,15:00
BIOL 3107,1,1998,summer i,5286,Brody,371,10:30
WOST 1199,1,1960,Spring,14487,Brody,373,14:00
ANTH 1741,3,1987,fall,13906,Howell,133,9:00
ANAT 1701,3,2012,SPRING,13776,Austin,299,9:00
ANAT 2649,3,1982,SUMMER I,14238,Bate,125,12:00
ANTH 1058,2,2018,SUMMER,6483,Health Sciences,305,18:00
PUBH 3388,3,2013,fall,12804,Brody,147,14:00
FILM 3008,2,1983,fall,5351,Brody,251,12:30
GRBK 2730,1,2012,spring,4577,Brewster,170,18:00
LDHE 4546,2,2008,SUMMER,13898,,162,18:00
AERO 4528,2,1997,Fall,9869,Brewster,274,
HNRS 3995,3,2001,SUMMER,8802,Slay,390,17:00
DASC 1684,1,2016,spring,5131,Brody,283,11:00
NUTR 3469,2,2009,SUMMER I,10153,Brewster,303,17:30
LEED 1759,2,1979,summer ii,6844,Bate,230,13:00
NCST 4407,1,2002,SUMMER,13574,Brewster,238,15:00
UNIV 2842,3,1972,SPRING,12937,Brody,192,13:00
KINE 4831,1,2008,Summer II,11932,Speight,274,15:00
GRAD 4350,3,1989,Fall,1838,Brewster,123,10:30
FREN 4794,2,2003,Fall,6581,Speight,364,19:30
LDSP 1569,1,1993,FALL,9668,Rivers,183,17:30
HIED 1432,1,2004,SUMMER II,3691,Speight,101,12:00
GRBK 1794,3,1987,FALL,6086,Brody,131,12:30
PHAR 2983,1,2014,SUMMER,9244,Rivers,353,8:00
BUSI 3577,3,1974,summer i,7096,Bate,179,9:30
FLGC 4424,1,1998,summer ii,12262,Brody,204,17:30
JUST 4081,3,1997,FALL,15143,Brewster,342,15:00
FORL 1074,2,1986,FALL,9364,Brewster,339,11:00
AAAS 4337,2,1995,SUMMER I,6768,Brody,123,11:00
READ 2112,2,1961,fall,14932,Brody,169,18:30
HDFS 4418,3,1959,summer ii,1673,Rivers,260,13:00
BIME 4286,1,1970,SUMMER II,11272,Brewster,282,13:00
MATE 3036,1,2004,SUMMER,15423,Slay,308,8:00
TESL 1971,1,2006,SPRING,13496,Bate,356,12:30
ELEM 1973,2,1962,FALL,13337,Science and Techonology,226,10:00
ETHN 1078,1,2003,SUMMER II,2806,Bate,247,10:00
BIME 3793,3,2006,Summer I,2952,Brody,224,16:30
LIBS 1287,2,2001,SUMMER,11716,Brody,180,19:00
ECON 3617,3,1998,fall,6256,Howell,114,15:30
SUTO 1685,3,1975,SUMMER,10054,Rivers,195,11:00
HIMA 4168,1,1986,SUMMER,10869,Brody,195,18:30
MIDG 2050,1,2017,Summer,8984,Brewster,375,14:00
FACS 2616,1,1987,Spring,15784,Brody,165,14:30
MRCH 1249,2,2008,Summer,8919,Brody,292,19:00
CMGT 2891,1,2005,Spring,6485,Speight,317,17:00
MKTG 4602,1,1976,Spring,4463,Brody,166,16:30
HIMA 4568,1,2011,fall,7881,Ragsdale Hall,154,18:30
COAS 2419,2,1999,Summer I,1693,Rivers,320,18:00
BIOS 3055,1,2017,SUMMER II,7562,Bate,227,18:30
GERO 1877,2,1974,Spring,14941,Brody,257,15:30
ENVE 2145,2,1964,FALL,1090,Brody,266,15:30
ETHN 1898,1,1971,summer,5432,Brody,292,12:00
CMED 4758,2,1964,SUMMER,3093,Health Sciences,398,
ART 1581,2,1962,FALL,10986,Flanagan,215,
FILM 2738,3,2021,Summer II,8074,Bate,272,8:00
EHST 3126,2,1977,SUMMER,5490,Speight,295,8:30
ASLS 1023,3,1985,fall,14270,Health Sciences,274,16:30
MLSC 2994,3,1999,FALL,7679,Speight,242,13:30
CSCI 3510,1,2005,SPRING,3801,Speight,322,16:00
SENG 3564,3,2004,SUMMER,6877,Brewster,385,
MCBI 4043,1,1968,Summer,11679,Health Sciences,361,15:00
HDFS 4558,2,1982,summer i,3066,Slay,200,10:00
BIOS 1101,3,2002,summer ii,15774,Brewster,220,
EHST 4377,1,1966,summer i,4760,Science and Technology,343,11:00
TESL 4051,2,2001,spring,13773,Science and Technology,339,12:00
MATE 3107,3,1968,fall,6666,Speight,110,8:00
COAS 4636,2,1961,summer i,15623,Speight,190,
LDSP 4900,2,1997,SUMMER,8076,Health Sciences,141,14:00
ENTR 3743,1,1981,fall,6608,Brody,389,17:30
ATMO 1997,3,1968,SUMMER I,13299,Austin,399,9:30
PADP 1025,2,1987,Summer I,6713,Slay,271,15:00
BMSC 1052,2,1998,Summer II,2249,Rivers,221,17:30
AAAS 4865,1,2012,summer i,4805,Brody,379,19:00
HPRO 2041,2,1996,summer i,8246,Graham,253,8:00
LEED 1759,2,2006,FALL,9206,Brody,360,19:30
MENG 3289,1,2019,Spring,9733,Science and Techonology,177,8:00
PUBH 1061,1,1995,summer,12599,Health Sciences,248,19:00
AAAS 2221,3,1997,Spring,8361,Brewster,316,14:30
EDUC 4797,2,1982,Spring,1958,Slay,360,10:00
PADP 4700,2,1968,Fall,3969,Brody,109,17:00
NURS 2076,3,1986,Summer I,14860,Speight,250,8:30
EENG 3352,2,2003,SUMMER I,10446,Brody,149,19:30
COMM 4845,3,2008,Summer II,9492,Health Sciences,330,9:30
PADM 4878,2,2021,Summer II,11884,Slay,181,15:00
WOST 3099,2,1971,Summer,7158,Brody,201,
LATN 3783,1,2015,fall,7057,Ragsdale Hall,222,16:00
ASLS 1358,1,2002,summer ii,10830,Rivers,234,18:30
MIS 3079,3,1978,summer,4854,Health Sciences,201,8:30
ITAL 1232,2,1961,Summer,6712,Rivers,185,10:00
FREN 2338,1,1977,Fall,15994,Speight,285,16:30
ART 4540,3,1977,SUMMER,1082,Brody,357,13:00
THEA 1736,1,1987,spring,9549,Brody,397,18:30
ENVE 2965,1,1965,summer i,14270,Brody,343,12:00
MKTG 2359,3,1995,SUMMER II,4748,Brody,312,10:30
BISC 4778,2,2017,Summer II,2791,Rivers,355,18:00
MLSC 3719,1,2021,SUMMER I,10216,Slay,256,16:00
DRED 3789,1,1998,Fall,7516,Brody,292,11:30
DRED 2698,1,1973,SUMMER,13061,,111,16:00
